success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,user_agent,device,browser,browser_version,platform,platform_version,rt,response,task,correct_response,correct,pred_class,pred_concept,question_order
,,,,,image-button-response,22,620142,0.0-6.0-1.2,35,1,2023-03-16 7:37:42,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69",WebKit,Edge,110.0.1587.69,Windows,10,17148,0,response_pred,Andrena bicolor,TRUE,Andrena bicolor,it is fuzzy dark orange and it has a smooth shiny dark brown texture,
,,,,,html-keyboard-response,23,620645,0.0-6.0-0.3,35,1,2023-03-16 7:37:42,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69",WebKit,Edge,110.0.1587.69,Windows,10,null,null,fixation,,,,,
,,,,,image-button-response,24,632326,0.0-6.0-1.3,35,1,2023-03-16 7:37:42,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69",WebKit,Edge,110.0.1587.69,Windows,10,11675,1,response_pred,Andrena flavipes,TRUE,Andrena flavipes,it has a smooth shiny dark brown texture,
,,,,,html-keyboard-response,25,633085,0.0-6.0-0.4,35,1,2023-03-16 7:37:42,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69",WebKit,Edge,110.0.1587.69,Windows,10,null,null,fixation,,,,,
,,,,,image-button-response,26,646878,0.0-6.0-1.4,35,1,2023-03-16 7:37:42,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69",WebKit,Edge,110.0.1587.69,Windows,10,13787,3,response_pred,Bombus lucorum,FALSE,Bombus hortorum,it has fuzzy yellow and black stripes,
,,,,,html-keyboard-response,27,647379,0.0-6.0-0.5,35,1,2023-03-16 7:37:42,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69",WebKit,Edge,110.0.1587.69,Windows,10,null,null,fixation,,,,,
,,,,,image-button-response,28,657895,0.0-6.0-1.5,35,1,2023-03-16 7:37:42,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69",WebKit,Edge,110.0.1587.69,Windows,10,10509,2,response_pred,Andrena fulva,TRUE,Andrena fulva,it is fuzzy dark orange and it has a smooth shiny dark brown texture,
,,,,,html-button-response,29,686278,0.0-7.0,35,1,2023-03-16 7:37:42,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69",WebKit,Edge,110.0.1587.69,Windows,10,28382,0,,,,,,
,,,,,html-keyboard-response,30,686790,0.0-8.0-0.0,35,1,2023-03-16 7:37:42,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69",WebKit,Edge,110.0.1587.69,Windows,10,null,null,fixation,,,,,
,,,,,image-button-response,31,703695,0.0-8.0-1.0,35,1,2023-03-16 7:37:42,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69",WebKit,Edge,110.0.1587.69,Windows,10,16900,4,response_2,Bombus pratorum,FALSE,,,
,,,,,html-keyboard-response,32,704455,0.0-8.0-0.1,35,1,2023-03-16 7:37:42,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69",WebKit,Edge,110.0.1587.69,Windows,10,null,null,fixation,,,,,
,,,,,image-button-response,33,713864,0.0-8.0-1.1,35,1,2023-03-16 7:37:42,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69",WebKit,Edge,110.0.1587.69,Windows,10,9402,3,response_2,Bombus hortorum,TRUE,,,
,,,,,html-keyboard-response,34,714376,0.0-8.0-0.2,35,1,2023-03-16 7:37:42,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69",WebKit,Edge,110.0.1587.69,Windows,10,null,null,fixation,,,,,
,,,,,image-button-response,35,724759,0.0-8.0-1.2,35,1,2023-03-16 7:37:42,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69",WebKit,Edge,110.0.1587.69,Windows,10,10378,2,response_2,Andrena fulva,TRUE,,,
,,,,,html-keyboard-response,36,725262,0.0-8.0-0.3,35,1,2023-03-16 7:37:42,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69",WebKit,Edge,110.0.1587.69,Windows,10,null,null,fixation,,,,,
,,,,,image-button-response,37,729975,0.0-8.0-1.3,35,1,2023-03-16 7:37:42,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69",WebKit,Edge,110.0.1587.69,Windows,10,4711,0,response_2,Andrena bicolor,TRUE,,,
,,,,,html-keyboard-response,38,730241,0.0-8.0-0.4,35,1,2023-03-16 7:37:42,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69",WebKit,Edge,110.0.1587.69,Windows,10,null,null,fixation,,,,,
,,,,,image-button-response,39,761951,0.0-8.0-1.4,35,1,2023-03-16 7:37:42,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69",WebKit,Edge,110.0.1587.69,Windows,10,31709,4,response_2,Bombus hortorum,FALSE,,,
,,,,,html-keyboard-response,40,762453,0.0-8.0-0.5,35,1,2023-03-16 7:37:42,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69",WebKit,Edge,110.0.1587.69,Windows,10,null,null,fixation,,,,,
,,,,,image-button-response,41,767375,0.0-8.0-1.5,35,1,2023-03-16 7:37:42,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69",WebKit,Edge,110.0.1587.69,Windows,10,4917,1,response_2,Andrena flavipes,TRUE,,,
,,,,,html-button-response,42,772239,0.0-9.0,35,1,2023-03-16 7:37:42,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69",WebKit,Edge,110.0.1587.69,Windows,10,4863,0,,,,,,
,,,,,survey-multi-choice,43,834360,0.0-10.0,35,1,2023-03-16 7:37:42,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69",WebKit,Edge,110.0.1587.69,Windows,10,62118,"{""support_exp"":""neutral"",""causal_exp"":""strongly agree"",""know_exp"":""strongly agree"",""understand_exp"":""strongly agree""}",,,,,,"[0,1,2,3]"
,,,,,html-button-response,44,836039,0.0-11.0,35,1,2023-03-16 7:37:42,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69",WebKit,Edge,110.0.1587.69,Windows,10,1674,0,,,,,,
TRUE,FALSE,[],[],[],preload,0,2875,0.0-0.0,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,,,,,,,,
,,,,,html-button-response,1,5370,0.0-1.0,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,2485,0,,,,,,
,,,,,html-button-response,2,26499,0.0-2.0,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,21126,0,,,,,,
,,,,,html-button-response,3,94694,0.0-3.0,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,68189,0,,,,,,
,,,,,html-keyboard-response,4,96214,0.0-4.0-0.0,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,null,null,fixation,,,,,
,,,,,image-button-response,5,117215,0.0-4.0-1.0,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,20951,1,response_1,Bombus lucorum,FALSE,,,
,,,,,html-keyboard-response,6,117974,0.0-4.0-0.1,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,null,null,fixation,,,,,
,,,,,image-button-response,7,132485,0.0-4.0-1.1,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,14483,4,response_1,Bombus lucorum,TRUE,,,
,,,,,html-keyboard-response,8,133245,0.0-4.0-0.2,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,null,null,fixation,,,,,
,,,,,image-button-response,9,139033,0.0-4.0-1.2,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,5761,2,response_1,Andrena flavipes,FALSE,,,
,,,,,html-keyboard-response,10,139291,0.0-4.0-0.3,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,null,null,fixation,,,,,
,,,,,image-button-response,11,149820,0.0-4.0-1.3,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,10512,4,response_1,Bombus pratorum,FALSE,,,
,,,,,html-keyboard-response,12,150076,0.0-4.0-0.4,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,null,null,fixation,,,,,
,,,,,image-button-response,13,153562,0.0-4.0-1.4,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,3470,1,response_1,Andrena flavipes,TRUE,,,
,,,,,html-keyboard-response,14,154325,0.0-4.0-0.5,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,null,null,fixation,,,,,
,,,,,image-button-response,15,159175,0.0-4.0-1.5,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,4833,3,response_1,Bombus hortorum,TRUE,,,
,,,,,html-button-response,16,171232,0.0-5.0,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,12052,0,,,,,,
,,,,,html-keyboard-response,17,171740,0.0-6.0-0.0,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,null,null,fixation,,,,,
,,,,,image-button-response,18,180396,0.0-6.0-1.0,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,8637,1,response_pred,Andrena flavipes,TRUE,Andrena flavipes,it has a smooth shiny dark brown texture,
,,,,,html-keyboard-response,19,181156,0.0-6.0-0.1,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,null,null,fixation,,,,,
,,,,,image-button-response,20,189963,0.0-6.0-1.1,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,8791,4,response_pred,Bombus lucorum,TRUE,Bombus hortorum,it has fuzzy yellow and black stripes,
,,,,,html-keyboard-response,21,190220,0.0-6.0-0.2,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,null,null,fixation,,,,,
,,,,,image-button-response,22,195076,0.0-6.0-1.2,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,4840,2,response_pred,Andrena fulva,TRUE,Andrena fulva,it is fuzzy dark orange and it has a smooth shiny dark brown texture,
,,,,,html-keyboard-response,23,195332,0.0-6.0-0.3,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,null,null,fixation,,,,,
,,,,,image-button-response,24,200631,0.0-6.0-1.3,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,5280,4,response_pred,Bombus pratorum,FALSE,Bombus lucorum,it has fuzzy yellow and black stripes,
,,,,,html-keyboard-response,25,200893,0.0-6.0-0.4,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,null,null,fixation,,,,,
,,,,,image-button-response,26,205060,0.0-6.0-1.4,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,4149,0,response_pred,Andrena bicolor,TRUE,Andrena bicolor,it is fuzzy dark orange and it has a smooth shiny dark brown texture,
,,,,,html-keyboard-response,27,205822,0.0-6.0-0.5,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,null,null,fixation,,,,,
,,,,,image-button-response,28,214976,0.0-6.0-1.5,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,9135,5,response_pred,Bombus hortorum,FALSE,Bombus pratorum,it has fuzzy yellow and black stripes,
,,,,,html-button-response,29,220391,0.0-7.0,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,5409,0,,,,,,
,,,,,html-keyboard-response,30,220653,0.0-8.0-0.0,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,null,null,fixation,,,,,
,,,,,image-button-response,31,231378,0.0-8.0-1.0,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,10708,5,response_2,Bombus hortorum,FALSE,,,
,,,,,html-keyboard-response,32,231636,0.0-8.0-0.1,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,null,null,fixation,,,,,
,,,,,image-button-response,33,235613,0.0-8.0-1.1,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,3959,2,response_2,Andrena fulva,TRUE,,,
,,,,,html-keyboard-response,34,236373,0.0-8.0-0.2,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,null,null,fixation,,,,,
,,,,,image-button-response,35,239505,0.0-8.0-1.2,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,3113,1,response_2,Andrena bicolor,FALSE,,,
,,,,,html-keyboard-response,36,240268,0.0-8.0-0.3,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,null,null,fixation,,,,,
,,,,,image-button-response,37,247087,0.0-8.0-1.3,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,6802,4,response_2,Bombus pratorum,FALSE,,,
,,,,,html-keyboard-response,38,247596,0.0-8.0-0.4,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,null,null,fixation,,,,,
,,,,,image-button-response,39,249874,0.0-8.0-1.4,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,2251,0,response_2,Andrena bicolor,TRUE,,,
,,,,,html-keyboard-response,40,250132,0.0-8.0-0.5,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,null,null,fixation,,,,,
,,,,,image-button-response,41,254120,0.0-8.0-1.5,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,3969,3,response_2,Andrena fulva,FALSE,,,
,,,,,html-button-response,42,257671,0.0-9.0,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,3546,0,,,,,,
,,,,,survey-multi-choice,43,278600,0.0-10.0,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,20919,"{""support_exp"":""somewhat agree"",""causal_exp"":""somewhat agree"",""know_exp"":""somewhat agree"",""understand_exp"":""strongly agree""}",,,,,,"[0,1,2,3]"
,,,,,html-button-response,44,280301,0.0-11.0,52,1,2023-03-16 11:24:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Pixel,Chrome,110.0.0.0,AndroidOS,13,1682,0,,,,,,
TRUE,FALSE,[],[],[],preload,0,390,0.0-0.0,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,,,,,,,,
,,,,,html-button-response,1,3399,0.0-1.0,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,3006,0,,,,,,
,,,,,html-button-response,2,58124,0.0-2.0,40,1,2023-03-16 9:45:32,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,54719,0,,,,,,
