INPUT:image	GOLDEN:result
https://i.ibb.co/4R2N9Qc/2351007469-116832-paludosa-easy.jpg	paludosa
https://i.ibb.co/t3GnHfM/2864907353-64055-emetica-hard-corr.jpg	emetica
https://i.ibb.co/H26zB1w/2238503229-97378-paludosa-easy.jpg	paludosa
https://i.ibb.co/d76fyd3/2294394889-115688-paludosa-easy.jpg	paludosa
https://i.ibb.co/Z1TnNsk/2816367346-282515-paludosa-hard-wrong.jpg	paludosa
https://i.ibb.co/9pYYFtS/2332527831-264520-rosea-easy.jpg	rosea
https://i.ibb.co/Yk65Fbr/2238191212-307191-emetica-hard-corr.jpg	emetica
https://i.ibb.co/zrhpsVj/2238159226-230577-rosea-hard-corr.jpg	rosea
https://i.ibb.co/pZfqcJw/2238574628-36357-emetica-hard-corr.jpg	emetica
https://i.ibb.co/sWm5c1s/2821586324-134297-paludosa-easy.jpg	paludosa
https://i.ibb.co/FY4fcG7/2238562101-256323-rosea-easy.jpg	rosea
https://i.ibb.co/n88chc6/2332528733-42134-emetica-easy.jpg	emetica
https://i.ibb.co/t3GnHfM/2864907353-64055-emetica-hard-corr.jpg	emetica
https://i.ibb.co/d76fyd3/2294394889-115688-paludosa-easy.jpg	paludosa
https://i.ibb.co/M1QL2C4/2238525479-100973-emetica-hard-corr.jpg	emetica
https://i.ibb.co/VB09Q1b/2821596350-208812-paludosa-easy.jpg	paludosa
https://i.ibb.co/C8pKKKQ/2351007404-116814-paludosa-hard-wrong.jpg	paludosa
https://i.ibb.co/5YxDRGk/2862691446-286040-paludosa-hard-corr.jpg	paludosa
https://i.ibb.co/yXpQ4Qs/2816360336-282386-rosea-easy.jpg	rosea
https://i.ibb.co/HKBgxnr/2237915051-225385-rosea-hard-wrong.jpg	rosea
https://i.ibb.co/Vj30JnR/2351007469-116832-paludosa-easy.jpg	paludosa
https://i.ibb.co/hgWvJkj/2430663975-196230-emetica-easy.jpg	emetica
https://i.ibb.co/qgXkqSp/2238498044-96507-paludosa-hard-wrong.jpg	paludosa
https://i.ibb.co/K6PnCNj/2382324643-42911-rosea-hard-wrong.jpg	rosea
https://i.ibb.co/2v59xZ4/2901938417-367622-emetica-easy.jpg	emetica
https://i.ibb.co/m6nQWb2/2868475364-138842-paludosa-easy.jpg	paludosa
https://i.ibb.co/hc4GCbx/2427872317-344701-emetica-easy.jpg	emetica
https://i.ibb.co/ccsx0LJ/2821605349-134687-paludosa-hard-wrong.jpg	paludosa
https://i.ibb.co/FVKgFyX/2238178273-8903-paludosa-hard-corr.jpg	paludosa
https://i.ibb.co/4ZLQnz5/2238575020-184894-paludosa-easy.jpg	paludosa
https://i.ibb.co/jbk3YyH/2238181740-157264-rosea-hard-corr.jpg	rosea
https://i.ibb.co/prnKspJ/2421822085-193341-emetica-easy.jpg	emetica
https://i.ibb.co/LQzyj7P/2238555200-180986-rosea-hard-wrong.jpg	rosea
https://i.ibb.co/kDX7Q79/2238557145-181398-rosea-easy.jpg	rosea
https://i.ibb.co/M8mrXgC/2238481194-93992-emetica-easy.jpg	emetica
https://i.ibb.co/X3TKc4h/2804911323-58965-paludosa-hard-corr.jpg	paludosa
https://i.ibb.co/H26zB1w/2238503229-97378-paludosa-easy.jpg	paludosa
https://i.ibb.co/m87H056/2238156730-156328-rosea-hard-wrong.jpg	rosea
https://i.ibb.co/FY4fcG7/2238562101-256323-rosea-easy.jpg	rosea
https://i.ibb.co/zrhpsVj/2238159226-230577-rosea-hard-corr.jpg	rosea
https://i.ibb.co/j5yzcVw/2238558922-331170-rosea-easy.jpg	rosea
https://i.ibb.co/VNJgtBg/2274829523-41010-paludosa-hard-corr.jpg	paludosa
https://i.ibb.co/ScrSdmH/2237915051-225385-rosea-hard-wrong.jpg	rosea
https://i.ibb.co/2dG5RFb/2238150146-230168-paludosa-hard-wrong.jpg	paludosa
https://i.ibb.co/Df89m46/2901938417-367622-emetica-easy.jpg	emetica
https://i.ibb.co/wQzsT0H/2238549789-105601-rosea-easy.jpg	rosea
https://i.ibb.co/tHThYCx/2294394889-115688-paludosa-easy.jpg	paludosa
https://i.ibb.co/L0Zv1YL/2332527831-264520-rosea-easy.jpg	rosea
https://i.ibb.co/qgXkqSp/2238498044-96507-paludosa-hard-wrong.jpg	paludosa
https://i.ibb.co/Ntt2hLg/2821596350-208812-paludosa-easy.jpg	paludosa
https://i.ibb.co/SBKvCsW/2238481194-93992-emetica-easy.jpg	emetica
https://i.ibb.co/LQYmdWc/2238181740-157264-rosea-hard-corr.jpg	rosea
https://i.ibb.co/mbQ1Znd/2816371320-208185-rosea-hard-wrong.jpg	rosea
https://i.ibb.co/ZgP90M0/2238330932-309495-rosea-hard-corr.jpg	rosea
https://i.ibb.co/m6nQWb2/2868475364-138842-paludosa-easy.jpg	paludosa
https://i.ibb.co/tcX61Ff/2804911323-58965-paludosa-hard-corr.jpg	paludosa
https://i.ibb.co/LQMkJq7/2238217047-308423-paludosa-easy.jpg	paludosa
https://i.ibb.co/M1QL2C4/2238525479-100973-emetica-hard-corr.jpg	emetica
https://i.ibb.co/FHw1VQ5/2427874875-195990-emetica-hard-corr.jpg	emetica
https://i.ibb.co/ccsx0LJ/2821605349-134687-paludosa-hard-wrong.jpg	paludosa
https://i.ibb.co/xhqPZ6n/2238502122-320695-emetica-easy.jpg	emetica
https://i.ibb.co/FVKgFyX/2238178273-8903-paludosa-hard-corr.jpg	paludosa
https://i.ibb.co/prnKspJ/2421822085-193341-emetica-easy.jpg	emetica
https://i.ibb.co/4ZLQnz5/2238575020-184894-paludosa-easy.jpg	paludosa
https://i.ibb.co/4R2N9Qc/2351007469-116832-paludosa-easy.jpg	paludosa
https://i.ibb.co/VWRvqy5/2382324643-42911-rosea-hard-wrong.jpg	rosea
https://i.ibb.co/m87H056/2238156730-156328-rosea-hard-wrong.jpg	rosea
https://i.ibb.co/Gp7WQ5L/2816360336-282386-rosea-easy.jpg	rosea
https://i.ibb.co/tKfxBPR/2238525451-249039-emetica-hard-corr.jpg	emetica
https://i.ibb.co/VWRvqy5/2382324643-42911-rosea-hard-wrong.jpg	rosea
https://i.ibb.co/YTrDDjL/2874314491-289674-rosea-easy.jpg	rosea
https://i.ibb.co/X3TKc4h/2804911323-58965-paludosa-hard-corr.jpg	paludosa
https://i.ibb.co/yQ0fTYm/2825699332-358618-paludosa-easy.jpg	paludosa
https://i.ibb.co/VB09Q1b/2821596350-208812-paludosa-easy.jpg	paludosa
https://i.ibb.co/KXqDw9x/2860297401-285168-rosea-easy.jpg	rosea
https://i.ibb.co/Yk65Fbr/2238191212-307191-emetica-hard-corr.jpg	emetica
https://i.ibb.co/PxCFQ7v/2238547436-253120-emetica-hard-wrong.jpg	emetica
https://i.ibb.co/2Kp6Fv7/2238499128-22732-emetica-hard-wrong.jpg	emetica
https://i.ibb.co/C8pKKKQ/2351007404-116814-paludosa-hard-wrong.jpg	paludosa
https://i.ibb.co/2v59xZ4/2901938417-367622-emetica-easy.jpg	emetica
https://i.ibb.co/st53HWD/2238496763-22313-rosea-easy.jpg	rosea
https://i.ibb.co/cDfFHGk/2238550115-179929-rosea-easy.jpg	rosea
https://i.ibb.co/Hh2WtLY/2238150146-230168-paludosa-hard-wrong.jpg	paludosa
https://i.ibb.co/tHThYCx/2294394889-115688-paludosa-easy.jpg	paludosa
https://i.ibb.co/wQ0dTPK/2238159226-230577-rosea-hard-corr.jpg	rosea
https://i.ibb.co/frr91TV/2238503229-97378-paludosa-easy.jpg	paludosa
https://i.ibb.co/kDX7Q79/2238557145-181398-rosea-easy.jpg	rosea
https://i.ibb.co/2h1p6GD/2421822955-193501-emetica-easy.jpg	emetica
https://i.ibb.co/5BWdcbd/2237962603-4766-rosea-hard-corr.jpg	rosea
https://i.ibb.co/ScrSdmH/2237915051-225385-rosea-hard-wrong.jpg	rosea
https://i.ibb.co/DQs1MY9/2238498044-96507-paludosa-hard-wrong.jpg	paludosa
https://i.ibb.co/M8mrXgC/2238481194-93992-emetica-easy.jpg	emetica
https://i.ibb.co/hc4GCbx/2427872317-344701-emetica-easy.jpg	emetica
https://i.ibb.co/4VcbHXK/2238501185-171237-rosea-hard-corr.jpg	rosea
https://i.ibb.co/Np6VvpX/2868475364-138842-paludosa-easy.jpg	paludosa
https://i.ibb.co/pZfqcJw/2238574628-36357-emetica-hard-corr.jpg	emetica
https://i.ibb.co/ccsx0LJ/2821605349-134687-paludosa-hard-wrong.jpg	paludosa
https://i.ibb.co/vsqw6Ly/2864911359-138239-emetica-hard-wrong.jpg	emetica
https://i.ibb.co/2h1p6GD/2421822955-193501-emetica-easy.jpg	emetica
https://i.ibb.co/ngSGTfh/2883264346-290566-paludosa-hard-corr.jpg	paludosa
https://i.ibb.co/DQs1MY9/2238498044-96507-paludosa-hard-wrong.jpg	paludosa
https://i.ibb.co/yQ0fTYm/2825699332-358618-paludosa-easy.jpg	paludosa
https://i.ibb.co/wrD5XnR/2238547436-253120-emetica-hard-wrong.jpg	emetica
https://i.ibb.co/QknR0FN/2238495908-22170-paludosa-easy.jpg	paludosa
https://i.ibb.co/Df89m46/2901938417-367622-emetica-easy.jpg	emetica
https://i.ibb.co/KXqDw9x/2860297401-285168-rosea-easy.jpg	rosea
https://i.ibb.co/mbQ1Znd/2816371320-208185-rosea-hard-wrong.jpg	rosea
https://i.ibb.co/p2fBh1b/2238502122-320695-emetica-easy.jpg	emetica
https://i.ibb.co/LQYmdWc/2238181740-157264-rosea-hard-corr.jpg	rosea
https://i.ibb.co/Hh2WtLY/2238150146-230168-paludosa-hard-wrong.jpg	paludosa
https://i.ibb.co/Hq86R27/2238562101-256323-rosea-easy.jpg	rosea
https://i.ibb.co/WD8y62N/2238516354-99537-emetica-easy.jpg	emetica
https://i.ibb.co/frr91TV/2238503229-97378-paludosa-easy.jpg	paludosa
https://i.ibb.co/XyRTYfZ/2238217047-308423-paludosa-easy.jpg	paludosa
https://i.ibb.co/1LmZ6zK/2238501185-171237-rosea-hard-corr.jpg	rosea
https://i.ibb.co/K6PnCNj/2382324643-42911-rosea-hard-wrong.jpg	rosea
https://i.ibb.co/prnKspJ/2421822085-193341-emetica-easy.jpg	emetica
https://i.ibb.co/zrhpsVj/2238159226-230577-rosea-hard-corr.jpg	rosea
https://i.ibb.co/mcbp7s3/2238550115-179929-rosea-easy.jpg	rosea
https://i.ibb.co/5BWdcbd/2237962603-4766-rosea-hard-corr.jpg	rosea
https://i.ibb.co/pZfqcJw/2238574628-36357-emetica-hard-corr.jpg	emetica
https://i.ibb.co/gyQ7SRP/2430663975-196230-emetica-easy.jpg	emetica
https://i.ibb.co/tKfxBPR/2238525451-249039-emetica-hard-corr.jpg	emetica
https://i.ibb.co/hc4GCbx/2427872317-344701-emetica-easy.jpg	emetica
https://i.ibb.co/YTrDDjL/2874314491-289674-rosea-easy.jpg	rosea
https://i.ibb.co/LQzyj7P/2238555200-180986-rosea-hard-wrong.jpg	rosea
